"2017/05  Daily Trading Value/Volume of 2330 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/05/02","45,851,963","9,053,856,108","198.50","199.00","195.50","196.50","+2.00","15,718",
"2017/05/03","27,240,962","5,390,698,304","198.00","198.50","197.00","198.00","+1.50","9,259",
"2017/05/04","22,194,084","4,394,409,518","198.50","199.00","197.00","198.00"," 0.00","8,787",
"2017/05/05","17,618,358","3,484,019,026","197.00","198.50","197.00","197.50","-0.50","6,078",
"2017/05/08","39,591,009","7,943,498,809","199.00","202.50","199.00","202.50","+5.00","15,190",
"2017/05/09","48,285,324","9,920,879,512","205.50","207.00","203.50","203.50","+1.00","15,467",
"2017/05/10","31,075,759","6,369,713,620","204.00","206.00","204.00","205.50","+2.00","11,094",
"2017/05/11","44,286,097","9,144,772,197","204.50","208.50","204.00","207.50","+2.00","16,478",
"2017/05/12","25,507,045","5,246,098,865","205.00","207.00","205.00","206.00","-1.50","7,515",
"2017/05/15","25,922,334","5,324,070,590","204.00","206.00","204.00","206.00"," 0.00","8,141",
"2017/05/16","36,604,672","7,468,111,624","205.00","205.00","203.50","204.50","-1.50","11,066",
"2017/05/17","22,606,380","4,599,735,640","203.00","204.00","203.00","204.00","-0.50","9,323",
"2017/05/18","22,490,217","4,559,780,051","202.50","204.00","201.50","203.50","-0.50","6,983",
"2017/05/19","17,163,108","3,490,280,961","203.50","204.50","202.50","203.00","-0.50","6,014",
"2017/05/22","17,419,705","3,554,245,920","203.50","205.00","203.00","205.00","+2.00","5,278",
"2017/05/23","23,028,298","4,738,103,907","205.00","207.00","204.50","205.00"," 0.00","7,003",
"2017/05/24","18,307,715","3,760,309,975","205.00","206.00","205.00","205.50","+0.50","5,141",
"2017/05/25","26,088,748","5,388,004,408","206.00","207.00","205.50","207.00","+1.50","7,406",
"2017/05/26","32,976,727","6,794,923,568","205.00","207.00","205.00","207.00"," 0.00","8,059",
"2017/05/31","67,935,145","13,853,122,715","206.50","207.00","203.00","203.00","-4.00","11,757",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

