"2017/04  Daily Trading Value/Volume of 2330 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/04/05","45,116,406","8,656,195,632","189.50","193.00","189.50","193.00","+4.00","14,224",
"2017/04/06","17,417,037","3,337,417,368","193.00","193.00","191.00","191.50","-1.50","6,309",
"2017/04/07","19,066,095","3,624,732,655","192.00","192.00","188.50","191.00","-0.50","7,861",
"2017/04/10","17,388,929","3,307,523,455","191.00","191.50","189.50","190.00","-1.00","6,803",
"2017/04/11","9,788,922","1,862,488,347","190.00","191.00","189.00","191.00","+1.00","3,348",
"2017/04/12","17,418,048","3,321,982,188","190.50","191.50","190.00","191.00"," 0.00","5,778",
"2017/04/13","14,796,174","2,829,915,284","189.50","192.00","189.50","191.50","+0.50","5,705",
"2017/04/14","31,317,585","5,909,582,565","189.50","189.50","188.00","189.00","-2.50","12,442",
"2017/04/17","17,111,522","3,223,517,863","189.00","189.00","187.50","187.50","-1.50","7,470",
"2017/04/18","28,732,770","5,411,365,190","188.00","189.50","187.50","188.00","+0.50","6,174",
"2017/04/19","31,171,199","5,828,201,425","187.50","187.50","186.50","186.50","-1.50","9,427",
"2017/04/20","32,697,485","6,118,457,114","186.50","188.00","186.50","187.00","+0.50","6,751",
"2017/04/21","19,034,232","3,603,058,600","187.50","190.00","187.50","190.00","+3.00","6,966",
"2017/04/24","29,572,675","5,612,973,548","191.00","191.50","188.50","190.00"," 0.00","5,428",
"2017/04/25","31,952,889","6,096,631,799","190.50","192.00","189.50","192.00","+2.00","10,510",
"2017/04/26","31,119,972","5,951,704,052","192.00","192.00","190.50","191.00","-1.00","10,342",
"2017/04/27","35,812,934","6,877,484,808","192.00","193.00","190.50","193.00","+2.00","9,859",
"2017/04/28","38,381,021","7,446,882,120","193.50","194.50","193.00","194.50","+1.50","11,671",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

