"2018/06  Daily Trading Value/Volume of 2330 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2018/06/01","36,652,094","8,209,412,370","224.50","226.50","224.00","224.00"," 0.00","7,627",
"2018/06/04","31,257,480","7,131,988,670","227.50","229.00","227.00","229.00","+5.00","9,746",
"2018/06/05","27,714,384","6,329,201,896","230.00","230.00","226.50","229.00"," 0.00","8,509",
"2018/06/06","30,375,441","6,961,135,060","229.00","230.00","227.00","230.00","+1.00","9,758",
"2018/06/07","25,277,266","5,809,345,446","231.00","231.50","228.00","230.00"," 0.00","9,146",
"2018/06/08","24,192,851","5,493,234,408","229.00","229.00","226.00","227.00","-3.00","7,775",
"2018/06/11","22,028,933","4,980,629,259","226.50","227.00","225.00","226.00","-1.00","6,726",
"2018/06/12","30,189,360","6,837,374,510","225.00","229.00","224.00","229.00","+3.00","8,281",
"2018/06/13","36,081,120","8,311,856,296","229.00","232.00","228.00","232.00","+3.00","10,687",
"2018/06/14","36,932,041","8,423,126,398","230.00","230.00","226.50","226.50","-5.50","12,252",
"2018/06/15","49,506,679","11,291,127,719","225.00","231.00","224.00","231.00","+4.50","10,090",
"2018/06/19","61,142,624","13,754,800,554","225.50","226.00","224.00","225.00","-6.00","19,088",
"2018/06/20","40,708,701","9,175,159,127","224.50","227.50","223.50","226.00","+1.00","13,262",
"2018/06/21","32,572,707","7,379,769,339","227.50","228.00","226.00","226.50","+0.50","9,421",
"2018/06/22","44,211,409","9,994,644,852","224.50","227.50","224.00","227.50","+1.00","14,388",
"2018/06/25","49,058,211","10,749,795,782","220.00","220.50","218.00","218.00","X0.00","17,959",
"2018/06/26","43,080,346","9,242,648,746","215.50","216.00","212.50","214.50","-3.50","15,639",
"2018/06/27","40,863,414","8,742,004,301","216.00","216.00","212.50","213.00","-1.50","12,681",
"2018/06/28","38,816,780","8,231,075,920","211.00","214.50","210.00","212.00","-1.00","10,772",
"2018/06/29","36,848,680","7,919,779,720","212.00","217.00","212.00","216.50","+4.50","8,652",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

