"2020/06  Daily Trading Value/Volume of 2330 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2020/06/01","37,936,214","11,205,227,094","294.00","296.50","293.50","295.50","+3.50","15,502",
"2020/06/02","26,663,587","7,908,476,089","296.00","297.50","296.00","296.50","+1.00","9,743",
"2020/06/03","67,894,337","20,354,971,677","300.00","301.00","298.00","301.00","+4.50","33,062",
"2020/06/04","47,225,322","14,414,983,532","305.00","306.00","304.00","306.00","+5.00","24,482",
"2020/06/05","44,077,262","13,655,618,646","308.50","312.00","308.00","311.50","+5.50","24,096",
"2020/06/08","52,042,921","16,500,836,851","316.00","319.00","315.00","318.00","+6.50","28,581",
"2020/06/09","37,068,082","11,746,874,522","316.50","319.00","314.00","319.00","+1.00","19,981",
"2020/06/10","42,207,259","13,566,733,306","319.00","324.00","318.00","322.50","+3.50","22,670",
"2020/06/11","50,612,255","16,340,456,218","325.50","327.00","318.50","320.50","-2.00","27,061",
"2020/06/12","46,970,918","14,811,252,573","313.00","317.50","312.50","316.00","-4.50","25,263",
"2020/06/15","51,032,404","15,955,585,136","316.00","317.50","308.50","309.50","-6.50","29,255",
"2020/06/16","40,725,216","12,823,172,756","317.00","317.00","314.00","315.00","+5.50","19,377",
"2020/06/17","34,692,968","10,922,017,056","316.50","317.00","313.50","315.00"," 0.00","16,218",
"2020/06/18","35,443,474","11,123,108,346","314.50","315.00","313.00","314.50","X0.00","11,897",
"2020/06/19","48,130,280","15,102,300,186","314.00","314.50","312.00","314.50"," 0.00","12,915",
"2020/06/22","37,374,616","11,722,688,924","314.50","316.50","312.00","312.00","-2.50","18,836",
"2020/06/23","41,300,084","12,981,121,544","316.00","316.50","312.50","315.00","+3.00","15,959",
"2020/06/24","55,464,024","17,641,164,202","319.00","320.00","316.00","317.50","+2.50","27,086",
"2020/06/29","56,672,892","17,695,228,688","314.00","315.00","310.00","312.00","-5.50","30,558",
"2020/06/30","49,241,860","15,386,428,040","313.50","314.00","311.00","313.00","+1.00","16,165",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

