"2021/05  Daily Trading Value/Volume of 1303 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2021/05/03","12,729,045","1,122,657,252","87.50","89.60","87.40","87.90","-0.30","6,914",
"2021/05/04","18,304,464","1,607,638,538","88.80","89.80","86.30","86.90","-1.00","7,764",
"2021/05/05","14,474,140","1,278,563,232","87.80","89.40","86.90","88.00","+1.10","6,122",
"2021/05/06","13,850,033","1,228,676,495","87.80","90.00","87.60","89.60","+1.60","6,217",
"2021/05/07","16,886,855","1,486,997,183","90.10","90.40","86.10","88.60","-1.00","8,271",
"2021/05/10","9,920,458","880,838,521","89.00","89.50","87.90","89.00","+0.40","5,624",
"2021/05/11","10,877,227","942,494,291","89.00","89.00","85.20","85.90","-3.10","6,160",
"2021/05/12","25,190,773","2,051,934,535","85.50","86.60","77.40","80.80","-5.10","13,257",
"2021/05/13","19,223,048","1,534,596,785","80.10","81.70","77.70","79.00","-1.80","7,697",
"2021/05/14","12,419,551","991,799,337","78.90","81.40","78.60","80.40","+1.40","5,180",
"2021/05/17","12,256,061","954,335,373","78.60","79.80","76.00","77.90","-2.50","5,753",
"2021/05/18","8,320,326","666,535,699","78.10","81.30","78.10","81.30","+3.40","3,900",
"2021/05/19","8,881,517","722,647,851","79.90","82.20","79.90","81.80","+0.50","4,631",
"2021/05/20","9,863,904","802,035,040","80.30","81.90","80.30","81.50","-0.30","4,577",
"2021/05/21","5,910,059","485,416,369","82.00","83.60","81.00","82.40","+0.90","3,407",
"2021/05/24","5,804,540","472,287,069","81.50","82.00","80.80","81.70","-0.70","3,122",
"2021/05/25","11,669,441","977,735,564","81.10","84.70","81.10","84.30","+2.60","6,533",
"2021/05/26","6,982,299","580,575,381","84.10","84.20","82.70","83.30","-1.00","3,742",
"2021/05/27","16,968,892","1,390,977,893","82.00","83.00","81.40","82.10","-1.20","4,832",
"2021/05/28","9,000,321","745,070,109","82.60","83.50","81.70","83.50","+1.40","4,086",
"2021/05/31","7,537,630","636,595,078","83.70","85.10","83.50","84.40","+0.90","3,812",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

